label,text
0,İSKİ' den su saatlerimizi değiştirmek için gelindi yaklaşık 2 ay önce değiştirildi. Ardından tüm dairelerdeki sular inanılmaz derecede kısık gelmeye başladı. Bildiğiniz su kesiliyor gibi oluyor. Duşa girerken artık kontrol edip giriyoruz ona rağmen siz duş alırken bir anda su kesiliyor
0,"or 4-5 dakika su aksın diye bekliyorsunuz. Çamaşır atıyorsunuz makineye yıkamak için bitti diye makineden çıkaracaksınız çamaşırlar kuru yıkamamış su akmadığı için, bulaşık makinesine bir bakıyorsunuz koyduğunuz bardaklar eski halinden daha pis. Ha bugün ha yarın düzelir diye bekliyoruz, tüm elektronik aletlerimiz bozulacak yakında suya ihtiyacı olan. "
0,Son dört aydır hatalı okuma nedeniyle üç kez su faturaları için İSKİ'ye itiraz etmek sorunda kaldım. Daha önce böyle bir şey ile ne karşılaştım ne gördüm. Son faturada 7 m3 kullandığım su için 20 m3 kullanım yansıtılmış. 170 TL civarında gelecek fatura 570 TL gelmiş.
0,"İSKİ, kullanmadığımız su için sürekli fatura düzenliyor ve bu faturalara gecikme cezası ekleniyor. "
0, Su saatimiz İSKİ tarafından mühürlendiği halde her ay fatura düzenleniyor.
0," su faturası her ay 300 lirayı bile geçmezken Şubat ayı faturası 15 bin 794 lira gelmiştir. Sular İdaresine itirazda bulunduk ama 'En fazla 5 bin lira indirim olur.' şeklinde cevap verildi. Bu fatura belki sitede yaşayanlara bile gelmez; evde 4 kişi yaşamaktayız. Evimiz müstakil, tarlamı suladık anlayamadım. "
0, faturalı su faturam bu ay çok yüksek bir artışla geldi. Gündüz neredeyse su kullanılmayan evden 500 liralık su faturası nasıl gelir anlamış değiliz. Geçen ay fatura bilgisi de maile düşmemiş ama ödediğim için dekontu bulunuyor 
0, nin elemanı su sayacını okumadan kafasına göre değerler yazıp bankaya fatura yansıtıyor. Bahçenin kapısına cep telefonu numaramızı yazdık. Gelince ara diye not yazdık. Bu elemanın tembelliği ve kul hakkı yemesi için biz cebimizden kullanmadığımız suyun parasını vermeyeceğiz.
0,"Yazıklar olsun İBB, böyle su faturası olmaz. İyice zıvanadan çıktınız. Bu millet ne yapacak, ne içecek? Artık illallah ettik. Camiden su mu alalım?"
0,Saat 18:00 da işten geldik ve o saatten beri hala sularımız kesik! İSKİ bu konuda insanları mağdur ediyor! Akşam 6 dan bu yana suyun olmaması ne demek! 
0, tarafından atık su bedeli adı altında alınan fahiş ücret! 
0,son faturamdaki bedel de dahil olmak üzere aboneliklerimde benden alınan bu bedellerin tarafıma iadesini talep ediyorum. Atık su bedeli adı altında alınan bu ücret kabul edilebilir bir seviyede değil.
0,Su faturasını kontrol ettiğimde sayaç okumasında hata buldum. Lütfen konuyu takip edin. Su faturasını kontrol ettiğimde sayaç okumasında hata buldum. Lütfen konuyu takip edin. Su faturasını kontrol ettiğimde sayaç okumasında hata buldum. Lütfen konuyu takip edin
0,"Su ve doğalgaz neden bir aylık süreç dolmadan yazılıyor, bir açıklama yapar mısınız? Küçükçekmece'de su ve doğalgaz faturalandırıldı. Dört aydır burada oturuyorum, bu ay neden on gün önce faturalandırıldığını açıklayın. "
0,su abonesiyim. Fakat hiçbir şekilde %50 indirim uygulanmıyor. Yorumları okuduğumda yaygın bir problem olduğunu görüyorum.Konu hakkında dönüş yapmanızı rica ederim
0, İBB tarafından yaklaşık 1 yıldan fazla süren yol çalışması yapıldı. Yol ve altyapı yenilendi. Çalışmanın seçime kadar yetiştirilebilmesi için aceleyle yapıldığını düşünüyorum. Çünkü oturduğum binanın önündeki kanalizasyon gideri ana gidere bağlanmadığı için mahalleyi affedersiniz pislik bastı. Ayrıca çok kötü bir koku var. 
0,Genel olarak bu çalışmanın yapıldığı alanda kanalizasyon kontrolüne ihtiyaç var. 
0,İSKİ' yi saat 16.32'de kanalizasyonun dolması ve boşaltılması gerektiğini bildirmek için aradık tüm binaca fakat saat 23.26 oldu tam 7 saattir ne gelen var ne giden.
0,"Kanalizasyon, Lağım Geri Geliyor"
0,3 defa giderlerden lağım geri geliyor. Kendi çabamızla 3 defa açtırdık. Gelen usta ana hattan kaynaklı tıkanma olduğunu söylüyor.
0,sularında evimiz komple kanalizasyona döndü. Çok kötü kokuyor ev. Her yer dış kı olmuş durumda. Akşam olmuş İSKİ sözde gelecekte bakacak. 
0," Kanalizasyon taşmış ve otoparkı lağım suyu basmış durumda. İSKİ'yi aradık, geldiler ve dışarıdaki tıkanıklıktan kaynaklandığını, detaylı bir iş olduğunu, üst yazı yazılacağını söyleyip bizi geçiştirdiler. 
0,Odadan Geçen Kanalizasyon Borusundan Fare Sesleri Geliyor
0,Evim bahçe katında ve bir odasından üst kattan gelen kanalizasyon borusu geçiyor. Bu borudan ara ara ayak sesleri yürüme sesleri tıkırdılar geliyor elimle vurunca kaçıyor içinde fare var. Boru uzanıp üst kata çıkıyor benim tuvaletime gitmiyor ama kendi klozetimden çıkmasından da korkuyorum lütfen ilgilenir misiniz
0,Su Ve Kanalizasyon Bağlamıyor
0,sokak ana hat kanalizasyon künkleri yaklaşık 46 yıldır değiştirilmemiştir. İSKİ tarafından yapılan incelemeler sonucunda kanalizasyon çukurundaki tıkanıklığın ana hat üzerindeki künklerde çökme olduğu ve kot farkından kaynaklandığı tespit edilmiştir. Bu nedenle kanalizasyon sularının yoğun biçimde bodruma sızdığı belirtilmiştir.
0,"Kanalizasyon akıntılarının giderilmesi, bu suların çevreye, apartmana ve dairelere kötü koku yayarak hastalık ve haşere riski yaratması, ayrıca 5 katlı apartmanın temelini zayıflatıp kolonlara zarar vererek zeminin kayganlaşmasına sebep olması ve olası bir deprem anında binanın ağır hasar görebileceği veya yıkılabileceği konusunda uyarılarda bulunulmuştur."
0,Su ve Kanalizasyon İdaresi (İSKİ) hesabımın detayları
0,İSKİ bilgilendirmelerine baktım ve atık su bedelini sonradan faturalarıma eklediğinizi gördüm. İstanbul Büyükşehir Belediyesi İSKİ su faturası atık su bedeli yansıtılmıştır. 
0,"Üç-dört ayda bir sokağın rögarı sürekli tıkanıyor. Bugün saat 08:55'te yine talep açtım, 'rögar tıkalı' diye ama bu saat oldu, gelen yok. Lavaboları, mutfağı kullanamıyoruz. "
0,Evin Arka Duvarından Kanalizasyon Suyu Akıyor
0,"Uzun bir süredir binanın önündeki kanalizasyon rögar kuyusundan her yağmur yağdığında bodruma kanalizasyon taşıp akmakta. Sokakta bulunan 3 rögar kuyusundan biri tıkandığı için, işlevini artık yitirdiğinden bahisle bizim binanın önündeki logarın taşma sebebi olduğu ortaya çıktı. İSKİ ile görüşüldüğünde yeni bir rögar kuyusu açarız (açtılar) ama binanıza logardan gelen bağlantıyı taşeron firmaya ücret karşılığı yaptıracaksınız"
0," yağmur yağdığında kanalizasyon suyu ile dolmaktadır. İSKİ'nin ve İstanbul Büyükşehir Belediyesi'nin yönlendirmesiyle, apartmanın arka tarafına denk gelen kot farkı ile bizim apartmandan daha alçakta olan sokağa bağlamamız için yönlendirildik. Gereken boru hattını çektirdik, cadde ile olan bağlantımızı kestik ve birkaç sene su baskını yaşamadık. Ancak şu anda yeni yaptırdığımız hat tıkandı ve pis su bina girişine ve alt kattaki evimize dolmaktadır."
0, Binanın Kömürlüğüne Kanalizasyon Suyu Doldu Ve Koku Yapıyor
0," binamızın bodrum katında, kömürlüklerin bulunduğu yerde lağım suları akmaktadır. Sanırım kanalizasyon suyudur ve kokudan dolayı duramıyoruz. Koku, evleri ve apartmanı sarmış durumda. Daha önce talepte bulunmuştuk ancak çözüm sağlanamadı."
0,"Kanalizasyon su baskını Apartmana girince kötü kokular geliyor. Rögar boruları değiştirildi, temizlendi ama yine de fayans ve parke altından duvar kenarları ıslak. Kaç aydır uğraşıyoruz, bu sular nereden geliyor hiç bulamadık; hatta yağmur bile yağmamasına rağmen."
0,Mahallesinde Kanalizasyon Sorunu
0,Fatih'te kanalizasyon tıkanıklığı sorunumuz var.
0,"çalışmıyor; rögar tıkalı, lağım sokağa akıyor. Yer Unkapanı, muhatap yok. Yazıklar olsun, "
0,adresindeki kanalizasyondan koku gelmekte olup İSKİ çalışanlarına ilettiğimizde sadece bina önündeki rogaru temizlendi. Ancak koku halen devam etmektedir. Feruzay sokak kısmındaki kanalizasyonların kombine temizlenmesini talep ediyorum.
0,Kanalizasyon Kokusu Acil
0,su faturam için itiraz etmek istiyorum. Normal faturamın iki katır bir fatura çıkarılmış buna ek olarak neden atık su ücreti ödüyorum bununda tarafıma iade edilmesi istiyorum. Buna ek olarak İSKİ bilgilendirmelerine baktım ve atık su bedelini sonradan faturalarıma eklediğin
0,", kanalizasyon çalışması için kapımızın önündeki kaldırımı söktü ve onarılmadan bırakıldı. "
0, sular kokulu ve rengi kahve olarak akmaktadır. Musluktan su içemediğimiz için diğer ihtiyaçlarımızı nasıl gidereceğiz. Evde kronik hastalığı olan kişiler bulunmaktadır. Yemeğimizi bile aldığımız içme suyundan yapmaktayız. 
0,Evimizi Su Basması Sonucu Yaşanan Mağduriyet
0,"Su sızıntısından dolayı çok mağdur oldum. Esenler Belediyesi'nden şikayetçiyim. Kanalizasyonların taşması nedeniyle evimizi su bastı, halılar ve duvarlar hasar gördü."
0," Ancak kimse sesini çıkarmadı, ta ki bizim mutfak su altında kalıncaya kadar. Bu suyun kaynağını bulana kadar maddi olarak çok zarar gördük. Manevi zararlarımız ise telafi edilemez, çünkü 15 gün boyunca çocuklarımızdan ayrı kalmak zorunda kaldık. Su tahliye işlemleri sırasında onları farklı yerlere gönderdik ve işe gidemedik. Tesisatçı yaptığı işlemler için bizden 40 bin lira talep etti. "
0,Kanalizasyon Suyu Evimizi Bastı
0," sağanak yağıştan kaynaklı ana cadde üzerindeki tüm caddeye ait kanalizasyon suyu binamızın içine doldu ve günlerdir pis kokudan, ıslaklığın kurumamasından dolayı evimize girememekteyiz. "
0, yağmurda da aynı şekilde su basmasına ramak kala fark edip hemen İSKİ ekibi çağırdık temizlemek için gelselerde sorun anlık çözülüp tekrar yaşamayacağımızın garantisi bulunmamaktadır. Her yağmurda bu korkuyla yaşamak istemiyoruz.
0,Acilen bakım çalışmasıyla caddedeki kanalizasyonun genişletilmesi ve ana cadde üzerindeki kanalizasyon giderlerinin usulüne uygun şekilde yapılmasını talep ve rica ederim.
0,"Merhaba, Klozet borusunun su akıtması sonucu öğrendik ki lağım faresi boruyu kemirmiş. Şehir kanalizasyonundan ev kanalizasyonuna kadar gelen fareler için tedbir alınmasını, ana rögara çekvalf takılmasını ve ilaçlama yapılmasını talep ediyoruz. Klozette karşılaşmak istemiyoruz"
0,"Dükkanın önü, ana yolun üstünde kanalizasyon için yapılan çalışmalar nedeniyle 1.5 aydır mağdur durumdayız. Defalarca ilgili kurum ve kuruluşlara bilgi verilmesine rağmen, henüz sorunumuzla ilgilenen olmadı. Çamur deryası içinde çalışmak zorunda kaldığımız bu durumun bir an önce giderilmesini talep"
0,Kanalizasyon Umursamazlığı
0,kapımın tam önünde kanalizasyon gider kapağı var neredeyse 5 gün olacak arıza kaydı bırakalı fakat ne gelen var ne giden var. Daha önce de bu sorunu yaşadığım ve evime kadar taştığı için sızıntı yaptığı anda hemen bildirdim ama ne gelen var ne giden
0,"Kanalizasyondan tuvaletin içine fare giriyor, çözüm bulunmasını ve müşteri hizmetlerinin bana ulaşmasını talep ediyorum, bir türlü alo 153 e bağlanamadım, kanalizasyonda fare üreyen yere bir zehir çalışması yapılmıştı aynı sorun tekrar oluştu, çözüm bekliyorum, eve fare giriyor."
0,Belediye Kanalizasyondan Gelen Kimyasal Koku
0,"komşumun dahil olduğu çevrede kanalizasyonlardan gelen, kimyasal tiner ya da petrol benzeri bir koku var. Üç haftadır geçmeyen bu koku, Petrol Yolu olması hasebiyle petrol sızıntısı mıdır, sorusu akıllara getiriyor. "
0,. Giriş katta oturduğumdan yağmur yağdığı zaman evime kanalizasyon suyunun geri tepmesiyle pis su dolmaya başlıyor. 
0,Kanalizasyon Hattı Mağduriyeti
0,"Kanalizasyon Müdürlüğü'ne 25/05/2023 tarihinde kanalizasyon hattı çekilmesi için başvuruda bulunduk. 'Bugün, yarın, 10 gün sonra' denilerek 6 ay geçti. Boş arsalarda kanalizasyon hattı varken, bizim evimizde yok ve 6 aydır çaba göstermemize rağmen bir türlü sonuç alamadık."
0,Belediyesi Tıkalı Kanalizasyon Çukuru
0," adresimizdeki binamızın hemen önünde yer alan kanalizasyon çukuru, yakın zamanda yağan yağmurlardan sonra tıkanmıştır. Sorunun bir an önce giderilmesi gerekmektedir. Aksi halde her yoğun yağışta su basmasına sebep olmaktadır."
0,Belediyesi Su Baskını Acil Yardım Bekliyorum
0,". Evimizin önündeki kanalizasyon, her yağmur yağdığında tıkanmakta ve bu sebeple her yağmurda evimi su basmaktadır. Kanalizasyon çukuru için inceleme talebinde bulunuyorum. Gerekirse mevcut kanalizasyonun genişletilmesini ve mağduriyetimin giderilmesini istiyorum. "
0,Belediyesi Rögar Tıkanıklığı Lağım Suyu Cadde Boyu Akıyor.
0,"Ana cadde üzerindeki kanalizasyondan lağım suyu akıyor. Şeyh Şamil Caddesi, Yol-İş Sitesi önündeki kanalizasyon çukurundan bir haftadır kirlilik akıyor, her taraf kötü kokuyor. Herhalde kimse bildirmedi, lütfen ilgilenir misiniz? "
0,Benim evimde su bastı ve gerçekten yaşanılacak halde değil. Yarın ciddi bir sağanak yağış olacak ve biz İSKİ'den 2 hafta önce yardım istedik. 
0,Belediyesi Kanalizasyondan Gelen Pis Su'yun Binanın Zeminine Dolması
0, zemin katına yağmur yağdığında kanalizasyonun pis suyu doluyor. Sorun komşu apartmanların bazılarında da meydana geliyor. Son yağan yağmurlarda (18-11-2023) su seviyesi ilk kat dairelerine kadar çıktı.
0,İSKİ kanalizasyon 10 gündür ilgilenen yok. Binanın alt katını kanalizasyon suyu bastı 10 gündür gelip ana rögarı açıp tıkanıklığı gidermediler. Gün aşırı İSKİ 185 arayıp şikayetimizi bildirdik ancak vidanjör gelip suyu çekti ve yağmur yapması ile sular tekrar geri bastı.
0, Ana logarın tıkalı olduğu ve açılması gerektiğini bildikleri halde 10 gündür ne gelen ne giden oldu
0,ağır yağışta evimi su bastı. Günlerdir aramama rağmen hala İSKİ ekipleri bakmaya gelmedi kanalizasyona. Evimde tüm laminant parkelerim su aldı günlerdir leş gibi kokuyla duruyorum. 
0,"Belediyesi Lağım Faresi Eve Çıkıyor, İlaçlama İstiyoruz"
0,Su faturalarımı düzenli ödediğim halde bu ay gelen fatura da; geçmişe dönük su faturası borcum olmadığı halde faturada eski borç tutarı girilmiş olup yüksek bir fatura çıkarılmıştır. Bu yanlışın ivedilikle düzeltilmesini talep ediyorum. Ayrıca Atık su bedeli
0,Caddenin Bütün Kanalizasyonu Eve Basıyor Müdahale Etmiyor
0,"Evim Bodrum katta sayılır. Mahallenin kanalizasyonlarına İSKİ tarafından yıllardır bakım yapılmıyor. Bu yüzden apartmanın gider kuyusu, İSKİ'ye ait gider kuyuları dolu ve tıkalı olduğundan boşaltım yapamıyor. Kendi halimde küçük tahliye motoruyla kuyudaki pis suyu sokağa salmak zorunda kaldık. "
0," Kuyular tıkalı, evime su bastı, basacak; bir de dilekçe peşinde mi koşalım?"
0,Kanalizasyon Suyu Bodruma Aktı İSKİ 5 Gündür Suyu Boşaltmadı
0,kanal tıkanıklığından dolayı apartmanın bodrumuna kanalizasyon suyu taştı. Beş gündür İSKİ'yi aramamıza rağmen gelip suyu çekmediler. 
0,Belediyesi Geri Tepme Sonucu Evimi Lağım Basması
0, Evimiz her yağmur yağdığında geri tepme sonucu lağım taşması yaşanıyor ve evdeki eşyalar kullanılamaz hale geliyor. Çünkü lağım suyu kanalizasyon suyu ile karışıyor ve İSKİ sorunumuzu çözmüyor. Her seferinde bu sorunla karşı karşıya kalıyoruz
0,Mahalle giderinden (kanalizasyon) alt kata sızıntı var; bu durum yazık ve günah. Bina komple perde beton olup alt kat daireyi biz depo olarak kullanıyoruz. 
0,Sel mağduruyum evime 28 eylülde kanalizasyon suyu bastı yağan yağmurda bir çok eşyam zarar gördü
0, sel oldu. Evimi sel bastı itfaiye ekipleri tarafından tutanak tutuldu İBB yardım edeceğini duyurdu ama halen hiçbir şekilde yardım edilmedi. Kanalizasyonlar temizlenseydi olmazdı ihmaliniz var suçlusunuz yazıklar olsun 
0, gelip su problemini çözmüyor. 
1,türkiyenin en pahalı ulaşımı (2 km için 3.5 tl’den gelen tepkiyle 3 tl’ye düşmüş.)
1,"131 numaralı akkapı - balcalı otobüsünün takribi 2 haftada bir otobüs duraklarında durmadan geçtiği, gideceğimiz yere başka alternatifler ile gitmemiz durumunda ise hem maddi, hem de zaman kaybı yaşamamıza neden olan belediye."
1,"bazı otobüs şoförleri yolcular üst üste gelene kadar durup yolcu alırken, bazı şoförlerin ise boş yer olmasına rağmen durmadan hızlıca geçmesinin çokça şikayetine yıllardır hiç bir çözüm ve açıklama yapmayan bir belediyedir..."
1,otobüsler kafasına göre geçiyor yada hiç geçmiyor. arada geçiyor ama durmuyor. şikayet ediyoruz ama şikayet etmemize rağmen herhangi bir düzelme olmuyor.
1,yapmakta olduğu hiç bir yol tadilatına uyarıcı işaret koymamakta ısrar eden belediye.
1,"daha önce bırakın trafik sıkışıklığını, trafik ışığı bile olmayan, trafiğin en yoğun olduğu saatlerde bile trafik ışığına gerek olmayacak derecede tenha olan bir kavşağa köprülü kavşak yaparak beni benden almış belediye. "
1," son derece işlek caddeyi çamur deresine dönüştüren, asfaltı buzdan daha kaygan hale getiren, kupkuru havada gelip geçen arabaların sıçrattığı çamurlar sayesinde kaldırımda yürüyenlerin üstlerinin başlarının batmasına neden olan belediye."
1,"3 kilometre uzunluğundaki caddenin yarısını asfaltlayacağız diye kazımış, toprak yola çevirmişlerdir ve bu yola üç haftadır dokunan olmamıştır."
1,"""ulaşımda yeni dönem"" projesi adıyla sunulan yeni sistem ise daha ilk günden vatandaşın yollarda, toplu taşıma araçlarında rezil olmasına sebep oldu. merkezi yerler arasındaki ulaşım bile çileye dönüştü."
1,bu şehirde ulaşım rezalet ötesidir. gideceğiniz yere ulaşmanız çok fazla zamanınızı alır. hele gece ulaşım hiç yoktur.
1,Okula gitmek için mecburi olarak kullandığımız kolej otobüsü yaklaşık olarak kırk dakikada bir geçiyor. Lütfen sefer sıklığını artırın.
1,"Adıyaman Belediyesinde yollar düzgün değil, su hizmetini hanelere sağlayamıyor."
1,"Adıyaman otobüs kartı asis deforme olan kartlarınızı ücret karşılığı değiştirdiğinizde, içindeki bakiyeyi alıyor. Vatandaş olarak bu şirketin inisiyatifine bırakılmışız, şikayetçiyim. Birileri dur demeli. Bu kartımdaki yüklü miktardaki bakiyem hiç edildi."
1,"Adıyaman belediyesi kolej dolmuş hattı şoförleri kadar işini savsaklayan bir oluşum tanımadım görmedim ne geldikleri saat belli ne gittikleri, adamlar kafasına göre gelip gidiyor. "
1,"Adıyaman Esentepe otobüsü hakkında şikayetlerim var. Kışın bir saat, yazın ise 45 dakika beklemek zorunda kalıyorum ve şoförlerin davranışlarından çok rahatsızım. Şoförlerin bir kısmı ilkokul terk ve yolculara bağırıyorlar."
1,Adıyaman Koleji hattındaki araçların şoförleri çok kaba ve dikkatsiz davranıyorlar. Yolcuların veya karşıdan gelenlerin durması için işaret etmelerine rağmen durmadan devam ediyorlar.
1,Adıyaman 3. Çevre Yolu otobüsleri çok dolu olduğu için durmuyor. Üniversite öğrencisiyim ve otobüsün durmaması nedeniyle geç kalıyorum
1,Plakası 02 ***56 olan şehir içi dolmuşu gideceğim yere götürmeyip yarı yolda dönüp beni uzak bir yerde bıraktı. Olay 2 Kasım 2023 tarihinde saat 20:50 civarında oldu. Gerekenin yapılmasını istiyorum. 
1,"4 Ekim çarşamba 2023 belediye otobüsü saat 20:15 3. Çevre yolu üzeri otobüs el kaldırdığımız halde durakta durmadı, bu konuda bir şeyler yapın, duraklar birbirine çok uzak."
1, yollar bozuk.
1,"Şoförleri halkı istediği gibi fırçalıyor, azarlıyor ve bu olay sürekli oluyor hiç denetim yok onlarda yaşlı kadın çocuk demeden insanlara saygısızca davranmaya devam ediyor..."
1,"3. Çevreyolu belediye otobüsü yolcu almaması otobüs kalabalık değil ama önce durup sonra bir anda geri gitti, bu mu hizmet bu mu değer her önüne geleni şoför diye alırlarsa olacağı bu kendileri bilmiyor tabi bunlardan çektiğimizi arabaları ile gidip geldikleri için işe!"
1,Her gün aynı sorunu yaşıyoruz. Hastane minibüs durağı 40 dakikadan aşağı gelmiyor. Şu anda da bekliyorum. Sorduğumuz zaman da 5 dakikada bir çıkıyorlar. Bezdik artık. Klima açma düşüncesi yok. Müşteriyi umursama yok. Yazıyoruz ama boşa. Adam diyor ki 10 dakikada 1 çıkıyoruz 40 dakikadır bekliyoruz diyorum olabiliyor diyor.
1,Adıyaman merkez ile arası 1 km hizmet Sıfır araçlar çok sert geçiyor kasiste yapılması lazım.
1,35 dakikadır Kolej bekliyorum. İşe geç kaldım. Neden insanların ekmeğiyle oynuyorsunuz. Bu kadar saçmalık olamaz ya kaç seferdir aynı şeyi yaşıyorum. Biraz özen biraz ciddiyet artık böyle iş yapılmaz 1 saat öncesinden mi çıkmalıyım mesela evden nasıl yapmalıyız
1,Adıyaman Belediyesi Otobüs Geç Gelmesi. Yeter artık her şey defalarca yaşanıyor. 1.5 saattir bekliyorum. Güneşin altında resmen keyiflerinde yapıyorlar. Saat 11di çıktım saat 13 30 geçiyor hala gelmedi yürüme şansım da yok ne yapacağımı bilmiyorum. 3. Çevre yolu nu bekliyorum. Muhtacız diye böyle yapmalarına hakları yok elimi kaldırıyorum dursun diye durmadan geçiyor.
1,Karapınar minibüs Abartmadan söylüyorum 2 saat bekledim önümden 3 tane Karapınar minibüsü geçti ve almadı. Alanda çok sorumsuzca sürüyordu. Karapınar dolmuşlarından gına geldi artık her gün her gün bu sorunları yaşamaktan sıkıldım iş yerine sürekli geç kalıyorum. Lütfen bir çözüm bulunsun.
1,Adıyaman merkeze ikamet etmekteyim. Karapınar denen bir otobüs hattı var. Çarşı merkezden organizeye giden bir araç. Adıyaman'da coğu iş yeri buradadır. Sabah 08.31den bu yana beklemekteyim. Saat şu anda 09.20 güzergah üzerinden farklı araçların her birinden 4 tane geçmesine rağmen Karapınar aracı geçmemektedir. Çalışma saati 9da başlayan ben ve birçok arkadaşım ise geç kaldık. Gerekli yaptırımların uygulanmasını istiyorum.
1,Yaman kartıma online olarak 4 gün önce yükleme yaptım. Otobüs ekranına okutunca düşer yazısı geldi. Otobüs ekranına okuttuğum halde düşmedi. Yetersiz bakiye olarak kaldı ve bekleyen bakiyem devreye girmedi. 3 4 gündür böyle. Yardımcı olursanız sevinirim.
1,ben de sabah 6.50 den 8.30 a kadar bekledim ve önümden çokça araç geçti almadı. Alan da sanki içinde insan değil de bir eşya hayvan taşıyor gibi sürüyor. Lütfen artık bir çözüm bulun sürekli Karapınar minibüslerinden sorun çıkıyor.
1,"Ben bir depremzedeyim ve deprem bölgesinde yaşıyorum. Yakınlarımı kaybettim ve halen bunun üzüntüsü içerisindeyken Adıyaman belediye otobüsünün içinde siyasi videolu konuşmalar vs. Açılıyor ve bunu yapan otobüs şoförü. Toplu taşımada siyasi, sesli reklam yapıldığı nerede görüldü? Rahatsız olan onlarca vatandaşımız var."
1,02 ***307 plakalı çevre yolu otobüsü şoförü saat 5 gibi yersiz fren yapıp yolculara bağırması 3 defa kapıda insanlar tam inerken veya binerken ilerlemesi ve kapıyı kapatması ondan sonra sırf bir durak kalabalık olduğu için diğer durakta durduk.
1,Kalabalık durakta otobüse koşan çocuğu takmadı. Bile bastı gitti araba soluyor insanların hiç mi canını düşünmüyor bedava olduğu için sana kim bu ağalığı verdi. Bu şoför hakkında gerekli işlemlerin yapılmasını arz ederim. Tek ben değil kaç kişi varsa zaten şikayet edecekler.
1,"03 mayıs çarşamba saat 10 civarı bugün, yaşlı ve engelli kartıyla annem ve dayım, park hospital durağında Kolej dolmuşuna binip kart bastıklarında sadece dayımın bakiyesi yetersiz olduğu için dolmuşçu hakaret ederek 'bunlar böyle pis alışmışlar' diyerek dayımı dolmuştan indirdi. Dolmuştaki başka bir yolcu kart teklif etti ama şoför kabul etmedi. Konuyu görüşüp gereğini söylemek için araştırdım ama bir numara bulamadım."
1,Adıyaman'da büyük felaketten geçtik burada ulaşıma çok ihtiyacımız var Adıyaman Belediyesi olarak sadece Bulvar üzerinde araçları geçiyor.
1,Güzergahları dümdüz olmasına rağmen 45 dakika da bir araçlar geçiyor insanları çok mağdur ediyorlar araçları olmasına rağmen 20 dakika da bir aracın geçmesini talep ediyorum şikayetçiyim.
1,"Enkaz kaldırma çalışmalarının özenle yapılmaması sonucu kaldırımı aşan, yol üzerine kadar gelen enkaz artıkları dolayısıyla arabalarımızı park edemiyoruz. Park ettiğimiz takdirde enkaz kalıntılarından kalan cam ve benzeri cisimler tekerlerimizi patlatmak da zarar vermektedir. Enkazın tozu arabalar her geçtikçe bizleri zehirlenmektedir yolların temizlenmesini rica ediyoruz."
1,Adiyaman da 03.02.23 tarihinde 02 bf 673 plakalı belediye şoförü saat 19.00 ile 19.30 arasında şahsım ve arkadaşımla üslupsuz bir şekilde konuşup bağırdı sebebi ise gülerek konuşuyormuşuz. Kadın veya kızlara kimse bu şekilde ithamda bulunamaz. Gereğinin yapılmasını arz ederim.
1,Adiyaman da 27.01.23 tarihinde 02 ho 1037 plakalı Kolej şoförü müşterilerle üslupsuz bir şekilde konuşup bağırdı kötü ithamlarda bulundu engelli bir amcamız yanına oturmak isteyince reddetti gereğinin yapılmasını rica ediyorum. Böyle kaba insanların şoför koltuğunda oturması çok kotu bir durum.
1,02bf6** bu uygunsuz küfür ve bağırdı kendimi zor tutum bayana karşı saygısızlık yaptı ben şikayetçiyim. Gerekeni yapın lütfen uygunsuz hareketler yaptı bağırarak ve indiğim zaman acele etti az daha ayağım arada kalıyordu bayanlarda bağırarak hadi inin benim şikayetim bu.
1,Adıyaman Kolej hattı arabaları şoförleri çok kaba ve hiç dikkat etmiyorlar yolcuların karşıdan gelenlerin durması için işaret etmesine rağmen durmadan basıp gitmesi hiç hoş değil lütfen bu konuda sıkı bir denetim yapılsın mağdur oluyoruz lütfen bir an önce çözüme kavuşturulsun.
1,Adıyaman belediye otobüslerinin kirinden ineceğimiz yeri göremiyoruz camlar kirden kapalı kesinlikle dışarısı görünmüyor ve bu kaç gündür böyle belki daha öncesinde de böyleydi ben 3 4 gündür görüyorum millet ineceği durağı göremiyor biraz dikkat lütfen ya
1,Adıyaman Kolej araçları Altınşehir denilen goldmar marketin karşısındaki duraktan 30 ve 40 dakika bizi bekletiyorlar. Her gün işimize geç kalıyoruz. Belediye neden bu kadar pasif neden çevre illerdeki gibi talepler karşılanmıyor. Aylardır yazıyorum artık ne zaman son bulacak.
1,Arıyorum belediyeyi Karapınar dolmuşlarını ayrı şikayet ediyorum biz ona bakmıyoruz şahsi kişi müteahhit kişi o dolmuşçuları çalıştırıyor diyor. Yani burası köy müdür kasaba mıdır ben anlamadım. Oldu o zaman belediye ne işe yarıyor peki? O zaman bir müteahhit şahsi kişi istediği şekilde istediği yere kafasına göre saatleri araç koysun göndersin ne saçma bir şey bu ya.
1,Ne kadar çarpık bir ulaşımı var Adıyaman'ın. Farkında mısınız organize sanayi denilen yere içine kadar belediyenin bir aracı girmez. Numara verir bize belediye arıyoruz Karapınar araçlarından sorumlu sahibi konuşmayı daha bilmiyor. 
1,"Herkesin şahsi aracı mı var sanıyorsunuz. Mecburen halk otobüsleri ve dolmuşları kullanıyoruz ve bu noktada iyileştirme çalışması yapılmalı, telefon yüzümüze kapatılmamalı."
